23.12.2011	31.5634	-0.2011
22.12.2011	31.7645	-0.2874
21.12.2011	32.0519	+0.0196
20.12.2011	32.0323	+0.2622
17.12.2011	31.7701	-0.1256
16.12.2011	31.8957	+0.1302
15.12.2011	31.7655	+0.0951
14.12.2011	31.6704	+0.2570
13.12.2011	31.4134	-0.1557
10.12.2011	31.5691	+0.3383
09.12.2011	31.2308	+0.0781
08.12.2011	31.1527	+0.0501
07.12.2011	31.1026	+0.1958
06.12.2011	30.9068	+0.0969
03.12.2011	30.8099	-0.0387
02.12.2011	30.8486	-0.5515
01.12.2011	31.4001	+0.0785
30.11.2011	31.3216	-0.0901
29.11.2011	31.4117	-0.1671
26.11.2011	31.5788	+0.1423
25.11.2011	31.4365	+0.2232
24.11.2011	31.2133	+0.1521
23.11.2011	31.0612	+0.0919
22.11.2011	30.9693	+0.0503
19.11.2011	30.9190	+0.1853
18.11.2011	30.7337	-0.1080
17.11.2011	30.8417	+0.1817
16.11.2011	30.6600	+0.3679
15.11.2011	30.2921	-0.2361
12.11.2011	30.5282	-0.3172
11.11.2011	30.8454	+0.7421
10.11.2011	30.1033	-0.3981
09.11.2011	30.5014	-0.0680
08.11.2011	30.5694	-0.2744
04.11.2011	30.8438	+0.1608
03.11.2011	30.6830	+0.0382
02.11.2011	30.6448	+0.5203
01.11.2011	30.1245	+0.2268
29.10.2011	29.8977	-0.3444
28.10.2011	30.2421	-0.3311
27.10.2011	30.5732	+0.0761
26.10.2011	30.4971	-0.3284
25.10.2011	30.8255	-0.5106
22.10.2011	31.3361	-0.0427
21.10.2011	31.3788	+0.4531
20.10.2011	30.9257	-0.0437
19.10.2011	30.9694	+0.2324
18.10.2011	30.7370	-0.2535
15.10.2011	30.9905	-0.2109
14.10.2011	31.2014	-0.2137
13.10.2011	31.4151	-0.0119
12.10.2011	31.4270	-0.5826
11.10.2011	32.0096	-0.1909
08.10.2011	32.2005	-0.3080
07.10.2011	32.5085	-0.1289
06.10.2011	32.6374	-0.0425
05.10.2011	32.6799	+0.0909
04.10.2011	32.5890	+0.4790
01.10.2011	32.1100	+0.2349
30.09.2011	31.8751	+0.0571
29.09.2011	31.8180	-0.4021
28.09.2011	32.2201	-0.2418
27.09.2011	32.4619	+0.3536
24.09.2011	32.1083	+0.1977
23.09.2011	31.9106	+0.4984
22.09.2011	31.4122	-0.0838
21.09.2011	31.4960	+0.6280
20.09.2011	30.8680	+0.3352
17.09.2011	30.5328	+0.0286
16.09.2011	30.5042	+0.1399
15.09.2011	30.3643	+0.1771
14.09.2011	30.1872	-0.1162
13.09.2011	30.3034	+0.6130
10.09.2011	29.6904	+0.1889
09.09.2011	29.5015	+0.0110
08.09.2011	29.4905	-0.1202
07.09.2011	29.6107	+0.2671
06.09.2011	29.3436	+0.2832
03.09.2011	29.0604	+0.1693
02.09.2011	28.8911	-0.0367
01.09.2011	28.9278	+0.0709
31.08.2011	28.8569	+0.1461
30.08.2011	28.7108	-0.1609
27.08.2011	28.8717	-0.0108
26.08.2011	28.8825	-0.0212
25.08.2011	28.9037	-0.0510
24.08.2011	28.9547	-0.3008
23.08.2011	29.2555	-0.0154
20.08.2011	29.2709	+0.3594
19.08.2011	28.9115	+0.1908
18.08.2011	28.7207	+0.0175
17.08.2011	28.7032	-0.1544
16.08.2011	28.8576	-0.5876
13.08.2011	29.4452	+0.0282
12.08.2011	29.4170	+0.1105
11.08.2011	29.3065	-0.1101
10.08.2011	29.4166	+0.8956
09.08.2011	28.5210	+0.1828
06.08.2011	28.3382	+0.4950
05.08.2011	27.8432	-0.0564
04.08.2011	27.8996	+0.0842
03.08.2011	27.8154	+0.2950
02.08.2011	27.5204	-0.1592
30.07.2011	27.6796	+0.0889
29.07.2011	27.5907	+0.1468
28.07.2011	27.4439	-0.1021
27.07.2011	27.5460	-0.1953
26.07.2011	27.7413	+0.0244
23.07.2011	27.7169	-0.1911
22.07.2011	27.9080	-0.1386
21.07.2011	28.0466	-0.1039
20.07.2011	28.1505	-0.0270
19.07.2011	28.1775	+0.0498
16.07.2011	28.1277	+0.0667
15.07.2011	28.0610	-0.1947
14.07.2011	28.2557	-0.1285
13.07.2011	28.3842	+0.3003
12.07.2011	28.0839	+0.1959
09.07.2011	27.8880	-0.0973
